id,title,slug,strand,subStrand,learningOutcome,specificLearningOutcome,keyInquiryQuestion,suggestedLearningExperience,activityInstructions,status,isAvailable,draftSteps,publishedSteps,batchId,generatedAt,publishedAt,generator,videoId,isRecoveryBatch,isOldV2,updatedAt
"af6cafca-2aa7-4dfe-9058-f61201f5fbb5","Writing Time by the Hour","g2-mathematics-writing-time-by-the-hour","Measurement","2.4 Time","By the end of the lesson, the learner should be able to: write time by the hour","","How can we know and show time?","Learners discuss months of the year and events linked to them, recite the number of days in months, measure duration using simple arbitrary and fixed units, observe a clock face, identify the hour and minute hands, and read, tell, and write time by the hour.","Learners discuss months of the year and events linked to them, recite the number of days in months, measure duration using simple arbitrary and fixed units, observe a clock face, identify the hour and minute hands, and read, tell, and write time by the hour.","","true","0","10","grade-2-math-batch-3","2026-06-10T07:32:15.721Z","2026-06-11T09:54:13.559Z","","","false","false","2026-06-10T08:16:01.639+00:00"
"8019d7fd-a1a2-417d-9822-d70a676847d0","Counting to 100 *Soh","g2-mathematics-counting-to-100","Number Concept","Counting","Learners should be able to count objects up to 100","","","","Provide beads in groups of 10. Learners count aloud.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:13.732Z","","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-07T02:02:14.652+00:00"
"5f1f7551-1c06-40d2-a10d-14cdece75151","Adding 3 Single Digit Numbers Horizontally","g2-mathematics-adding-3-single-digit-numbers-horizontally","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:25.168Z","2026-06-11T09:53:48.916Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:38.134+00:00"
"70fdce2b-3284-4c89-8497-036aee7d9207","Adding 3 Single Digit Numbers Vertically","g2-mathematics-adding-3-single-digit-numbers-vertically","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:25.637Z","2026-06-11T09:53:49.403Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:38.55+00:00"
"f58faf50-97f7-4340-b17f-9eff6f08e38d","Adding Single Digit Numbers Vertically","g2-mathematics-adding-single-digit-numbers-vertically","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: add 3-single digit numbers up to a sum of 20","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:23.783Z","2026-06-11T09:53:47.901Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:36.957+00:00"
"d7cdedaa-4fc1-42fa-8f28-7aef3761a645","Adding Two 2-Digit Numbers With Regrouping","g2-mathematics-adding-two-2-digit-numbers-with-regrouping","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:27.043Z","2026-06-11T09:53:35.883Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:24.868+00:00"
"981b27eb-9d0d-4450-9bed-e76f1ba54c96","Adding Two 2-Digit Numbers Without Regrouping","g2-mathematics-adding-two-2-digit-numbers-without-regrouping","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:26.551Z","2026-06-11T09:53:34.682Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:23.53+00:00"
"4fa40ac0-f60d-4f98-9d23-f85566b28af6","Adding Using the Number Line","g2-mathematics-adding-using-the-number-line","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:24.703Z","2026-06-11T09:53:48.531Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:37.716+00:00"
"4db719cc-28b2-4a24-82f3-71509f643d54","Addition: Assessment and Review","g2-mathematics-addition-assessment-and-review","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:00:56.561Z","2026-06-11T09:53:51.640Z","","","false","false","2026-06-10T08:15:40.103+00:00"
"627e0732-926b-4f12-9f0c-a13f170e747a","Addition: Community Application","g2-mathematics-addition-community-application","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:00:57.216Z","2026-06-11T09:53:50.279Z","","","false","false","2026-06-10T08:15:41.291+00:00"
"fe6f4998-52b5-40eb-8e39-2e8e3432b8ab","Addition: Creating Number Patterns","g2-mathematics-addition-creating-number-patterns","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:00:57.963Z","2026-06-11T09:53:49.993Z","","","false","false","2026-06-10T08:15:40.904+00:00"
"3b7a611d-0908-42c8-a0f2-394fdac48db3","Addition: Digital Games","g2-mathematics-addition-digital-games","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:00:58.720Z","2026-06-11T09:53:50.978Z","","","false","false","2026-06-10T08:15:39.336+00:00"
"4da16052-0c43-48f6-8413-b802526461f0","Addition: Missing Numbers in Patterns","g2-mathematics-addition-missing-numbers-in-patterns","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:00:59.371Z","2026-06-11T09:53:52.003Z","","","false","false","2026-06-10T08:15:40.499+00:00"
"a669d5eb-9e51-4270-a439-7cd2568c5daf","Addition: Practice and Application","g2-mathematics-addition-practice-and-application","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:01:00.184Z","2026-06-11T09:53:50.642Z","","","false","false","2026-06-10T08:15:38.935+00:00"
"0f23169f-b325-40a9-9145-488f5115142b","Addition: Word Problems with 2-Digit Numbers","g2-mathematics-addition-word-problems-with-2-digit-numbers","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-2","2026-06-09T17:01:00.843Z","2026-06-11T09:53:51.335Z","","","false","false","2026-06-10T08:15:39.7+00:00"
"5cea9ba8-0047-466b-a4eb-6c1e80b3c92a","Breaking Numbers Apart to Make 10","g2-mathematics-breaking-numbers-apart-to-make-10","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:26.098Z","2026-06-11T09:53:32.943Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:22.202+00:00"
"839653eb-cd5e-405b-a483-b6d307fee352","Comparing Fractions: 1/2 and 1/4","g2-mathematics-comparing-fractions-1-2-and-1-4","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","true","10","10","grade-2-math-batch-3","2026-06-10T07:31:29.935Z","2026-06-11T09:53:46.122Z","","","false","false","2026-06-10T08:15:34.942+00:00"
"f9dd1dbb-250d-4591-af46-ad35e335d40c","Comparing Numbers","g2-mathematics-comparing-numbers","Numbers","Whole Numbers","Compare numbers","","","","Compare two groups of objects","","","0","10","","2026-06-07T01:51:10.353Z","","","","false","true","2026-06-07T01:54:14.334+00:00"
"22d83674-88b9-4431-ac3c-264ba5115764","Counting in 10s Forward up to 100","g2-mathematics-counting-in-10s-forward-up-to-100","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: work out missing numbers in number patterns up to 100","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:19.393Z","2026-06-11T09:53:38.844Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:28.007+00:00"
"74590ca5-c695-4bf2-a990-6be39c08285b","Counting in 2s Backward up to 100","g2-mathematics-counting-in-2s-backward-up-to-100","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: identify place value up to hundreds","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:18.428Z","2026-06-11T09:53:37.902Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:27.068+00:00"
"71850381-f070-437f-8bec-8fec93d6f7cc","Counting in 5s Forward up to 100","g2-mathematics-counting-in-5s-forward-up-to-100","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: read numbers 1-100 in symbols","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:18.912Z","2026-06-11T09:53:38.315Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:27.497+00:00"
"04a80f76-bf67-4c8c-b3f0-183a3b205e16","Counting Numbers 1 to 100 Backward","g2-mathematics-counting-numbers-1-to-100-backward","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:17.027Z","2026-06-11T09:53:36.602Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:25.776+00:00"
"239becec-4f84-4e38-8169-a0bc72730d5f","Counting Numbers 1 to 100 Forward","g2-mathematics-counting-numbers-1-to-100-forward","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:16.537Z","2026-06-11T09:53:36.143Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:25.331+00:00"
"ed0039bc-67b7-4c7f-ba0b-76cc80030328","Counting Numbers to 100","g2-mathematics-counting-numbers-to-100","Numbers","Whole Numbers","Count numbers up to 100","","","","Count objects around the classroom","","","11","10","content-cleanup-v1","2026-06-11T08:51:36.238Z","","content-cleanup","","false","false","2026-06-08T19:37:44.199+00:00"
"dbadac3a-b59b-4f76-bebf-efda6fb3e261","Digital Games with Fractions","g2-mathematics-digital-games-with-fractions","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:23.316Z","2026-06-11T09:53:46.839Z","math-journey-generator-v1","lTcewUmUnyE","true","false","2026-06-10T08:15:35.789+00:00"
"e82fbc22-3f1b-458d-b4f4-0ab50064e6f6","Dividing Numbers up to 25 by 2 and 3","g2-mathematics-dividing-numbers-up-to-25-by-2-and-3","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: divide numbers up to 25 by 2, 3, 4 and 5 without a remainder in real life situations","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:57.512Z","2026-06-11T09:54:02.716Z","","","false","false","2026-06-10T08:15:51.747+00:00"
"09d734a3-a5bc-4402-9d25-a842c5ccc1ea","Division as Equal Grouping","g2-mathematics-division-as-equal-grouping","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: represent division as equal grouping","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:56.218Z","2026-06-11T09:54:02.044Z","","","false","false","2026-06-10T08:15:51.026+00:00"
"85020d62-81c3-4efe-aef5-2abf8c37a5f3","Division: Digital Games","g2-mathematics-division-digital-games","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: divide numbers up to 25 by 2, 3, 4 and 5 without a remainder in real life situations","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:59.430Z","2026-06-11T09:54:03.405Z","","","false","false","2026-06-10T08:15:52.501+00:00"
"f18192e7-33d6-4b2b-9115-b882a36c9015","Division: Practice and Assessment","g2-mathematics-division-practice-and-assessment","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: divide numbers up to 25 by 2, 3, 4 and 5 without a remainder in real life situations","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:32:00.085Z","2026-06-11T09:54:03.878Z","","","false","false","2026-06-10T08:15:52.854+00:00"
"e740ce84-ae87-4282-bd10-d9335dd117c4","Division: Word Problems","g2-mathematics-division-word-problems","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: divide numbers up to 25 by 2, 3, 4 and 5 without a remainder in real life situations","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:58.775Z","2026-06-11T09:54:02.977Z","","","false","false","2026-06-10T08:15:52.116+00:00"
"7e886e8a-9486-430f-b035-12909bd581a6","Filling in Missing Numbers 1 to 50","g2-mathematics-filling-in-missing-numbers-1-to-50","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:17.514Z","2026-06-11T09:53:36.943Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:26.192+00:00"
"853782ed-f7d2-4536-9665-cab6f525dbff","Filling in Missing Numbers 51 to 100","g2-mathematics-filling-in-missing-numbers-51-to-100","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:17.944Z","2026-06-11T09:53:37.573Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:26.623+00:00"
"2e1869d6-f5df-46a1-9d02-b4b53a1062fe","Fractions: Assessment and Reflection","g2-mathematics-fractions-assessment-and-reflection","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","true","10","10","grade-2-math-batch-3","2026-06-10T07:31:33.307Z","2026-06-11T09:53:47.606Z","","","false","false","2026-06-10T08:15:36.589+00:00"
"c71a49c8-e9c6-41e5-b6ef-ad0aa386a59f","Fractions: Practice and Application","g2-mathematics-fractions-practice-and-application","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","true","10","10","grade-2-math-batch-3","2026-06-10T07:31:32.612Z","2026-06-11T09:53:47.174Z","","","false","false","2026-06-10T08:15:36.203+00:00"
